,PV Current,PV Voltage,PV Energy,clusters_pred
12101,49.46000000000003,90.45000000000002,0.0,1
12102,49.47600000000003,90.46000000000004,0.0,1
12103,49.34200000000001,90.566,0.0,1
12104,49.350000000000016,90.566,0.0,1
12105,49.34200000000001,90.566,0.0,1
12106,49.45200000000003,90.59600000000002,0.0,1
12107,49.47600000000003,90.46000000000004,0.0,1
12108,49.47600000000003,90.46000000000004,0.0,1
12109,49.34200000000001,90.566,0.0,1
12110,49.34200000000001,90.566,0.0,1
12111,49.34200000000001,90.56200000000001,0.0,1
12112,49.47600000000003,90.46200000000003,0.0,1
12113,49.350000000000016,90.566,0.0,1
12114,49.664000000000065,91.56400000000002,0.0,1
12115,49.38600000000003,90.294,0.0,1
12116,49.03,78.06000000000013,0.0,1
12117,50.20000000000004,90.26899999999999,0.0,1
12118,49.66800000000006,91.73200000000001,0.0,1
12119,49.636000000000045,91.42000000000002,0.0,1
12120,50.40000000000005,89.70700000000002,12.0,1
12121,49.46000000000003,90.44800000000004,0.0,1
12122,49.46800000000003,90.45600000000002,0.0,1
12123,49.46000000000003,90.44800000000004,0.0,1
12124,49.46000000000003,90.44800000000004,0.0,1
12125,49.46800000000003,90.45600000000002,0.0,1
12126,49.46000000000003,90.44800000000004,0.0,1
12127,49.46000000000003,90.44800000000004,0.0,1
12128,49.47600000000003,90.46000000000004,0.0,1
12129,49.45200000000003,90.594,0.0,1
12130,49.45200000000003,90.594,0.0,1
12131,49.45200000000003,90.59600000000002,0.0,1
12132,49.45200000000003,90.594,0.0,1
12133,49.45200000000003,90.594,0.0,1
12134,49.38600000000003,90.294,0.0,1
12135,49.38600000000003,90.294,0.0,1
12136,49.45200000000003,90.594,0.0,1
12137,49.45200000000003,90.594,0.0,1
12138,49.45200000000003,90.594,0.0,1
12139,49.45200000000003,90.594,0.0,1
12140,49.45200000000003,90.594,0.0,1
12141,49.45200000000003,90.594,0.0,1
12142,49.47600000000003,90.46000000000004,0.0,1
12143,49.47600000000003,90.46000000000004,0.0,1
12144,49.45200000000003,90.59600000000002,0.0,1
12145,49.45200000000003,90.594,0.0,1
12146,49.45200000000003,90.59600000000002,0.0,1
12147,49.34200000000001,90.566,0.0,1
12148,49.45200000000003,90.59600000000002,0.0,1
12149,49.45200000000003,90.594,0.0,1
12150,49.45200000000003,90.594,0.0,1
12151,49.46000000000003,90.44800000000004,0.0,1
12152,49.45200000000003,90.594,0.0,1
12153,49.34200000000001,90.566,0.0,1
12154,49.34200000000001,90.566,0.0,1
12155,49.34200000000001,90.56200000000001,0.0,1
12156,49.34200000000001,90.566,0.0,1
12157,49.34200000000001,90.566,0.0,1
12158,49.70600000000007,91.417,0.0,1
12159,49.34200000000001,90.56200000000001,0.0,1
12160,49.34200000000001,90.566,0.0,1
12161,49.34200000000001,90.566,0.0,1
12162,49.34200000000001,90.566,0.0,1
12163,49.350000000000016,90.566,0.0,1
12164,49.34200000000001,90.566,0.0,1
12165,49.80200000000005,92.329,0.0,1
12166,49.70600000000007,91.417,0.0,1
12167,49.46800000000003,90.45200000000004,0.0,1
12168,49.38600000000003,90.294,0.0,1
12169,49.38600000000003,90.294,0.0,1
12170,49.46000000000003,90.44800000000004,0.0,1
12171,49.46000000000003,90.44800000000004,0.0,1
12172,49.34200000000001,90.566,0.0,1
12173,49.34200000000001,90.566,0.0,1
12174,49.34200000000001,90.566,0.0,1
12175,49.34200000000001,90.566,0.0,1
12176,49.38600000000003,90.294,0.0,1
12177,49.350000000000016,90.566,0.0,1
12178,49.350000000000016,90.566,0.0,1
12179,49.34200000000001,90.566,0.0,1
12180,49.34200000000001,90.566,0.0,1
12181,49.29600000000002,90.70200000000004,0.0,1
12182,49.392000000000046,90.16800000000003,0.0,1
12183,49.44400000000002,90.59200000000004,0.0,1
12184,49.29600000000002,90.70200000000004,0.0,1
12185,49.392000000000046,90.16800000000003,0.0,1
12186,49.34200000000001,90.566,0.0,1
12187,49.45200000000003,90.594,0.0,1
12188,49.45200000000003,90.59600000000002,0.0,1
12189,49.46000000000003,90.45000000000002,0.0,1
12190,49.47600000000003,90.45600000000002,0.0,1
12191,49.34200000000001,90.566,0.0,1
12192,49.38600000000003,90.294,0.0,1
12193,49.34200000000001,90.566,0.0,1
12194,49.350000000000016,90.566,0.0,1
12195,49.34200000000001,90.566,0.0,1
12196,49.34200000000001,90.566,0.0,1
12197,49.38600000000003,90.294,0.0,1
12198,49.38600000000003,90.294,0.0,1
12199,49.38600000000003,90.294,0.0,1
12200,49.46000000000003,90.44800000000004,0.0,1
12201,49.46000000000003,90.44800000000004,0.0,1
12202,49.46000000000003,90.44800000000004,0.0,1
12203,49.38600000000003,90.294,0.0,1
12204,49.38600000000003,90.294,0.0,1
12205,50.26200000000005,91.06200000000001,6.0,1
12206,49.38600000000003,90.294,0.0,1
12207,49.46000000000003,90.44800000000004,0.0,1
12208,49.34200000000001,90.566,0.0,1
12209,49.47600000000003,90.46000000000004,0.0,1
12210,49.47600000000003,90.46000000000004,0.0,1
12211,49.47600000000003,90.46000000000004,0.0,1
12212,49.47600000000003,90.46000000000004,0.0,1
12213,49.47600000000003,90.46000000000004,0.0,1
12214,49.70000000000002,91.99600000000002,0.0,1
12215,49.73800000000003,92.00400000000002,0.0,1
12216,49.70000000000002,91.99600000000002,0.0,1
12217,49.70000000000002,91.99600000000002,0.0,1
12218,49.47600000000003,90.46000000000004,0.0,1
12219,49.47600000000003,90.46000000000004,0.0,1
12220,49.70000000000002,91.99600000000002,0.0,1
12221,49.70000000000002,91.99600000000002,0.0,1
12222,49.70000000000002,91.99600000000002,0.0,1
12223,49.34200000000001,90.56200000000001,0.0,1
12224,49.47600000000003,90.46000000000004,0.0,1
12225,49.34200000000001,90.566,0.0,1
12226,49.34200000000001,90.566,0.0,1
12227,49.47600000000003,90.46000000000004,0.0,1
12228,49.47600000000003,90.46000000000004,0.0,1
12229,49.47600000000003,90.46000000000004,0.0,1
12230,49.47600000000003,90.46000000000004,0.0,1
12231,49.47600000000003,90.46000000000004,0.0,1
12232,49.47600000000003,90.46000000000004,0.0,1
12233,49.47600000000003,90.46000000000004,0.0,1
12234,49.47600000000003,90.46000000000004,0.0,1
12235,49.47600000000003,90.46000000000004,0.0,1
12236,49.47600000000003,90.46000000000004,0.0,1
12237,49.34200000000001,90.56400000000002,0.0,1
12238,49.34200000000001,90.566,0.0,1
12239,49.47600000000003,90.46000000000004,0.0,1
12240,49.34200000000001,90.566,0.0,1
12241,49.34200000000001,90.566,0.0,1
12242,49.47600000000003,90.46000000000004,0.0,1
12243,49.47600000000003,90.46000000000004,0.0,1
12244,49.34200000000001,90.56400000000002,0.0,1
12245,49.47600000000003,90.46000000000004,0.0,1
12246,49.47600000000003,90.46000000000004,0.0,1
12247,49.47600000000003,90.45800000000004,0.0,1
12248,49.47600000000003,90.46000000000004,0.0,1
12249,49.47600000000003,90.46000000000004,0.0,1
12250,49.47600000000003,90.46000000000004,0.0,1
12251,49.350000000000016,90.566,0.0,1
12252,49.47600000000003,90.46000000000004,0.0,1
12253,49.800000000000104,92.5,0.0,1
12254,49.46000000000003,90.44800000000004,0.0,1
12255,49.46000000000003,90.44800000000004,0.0,1
12256,49.46000000000003,90.44800000000004,0.0,1
12257,50.26200000000005,91.06200000000001,6.0,1
12258,49.38600000000003,90.294,0.0,1
12259,49.38600000000003,90.294,0.0,1
12260,49.46000000000003,90.44800000000004,0.0,1
12261,49.46000000000003,90.44800000000004,0.0,1
12262,49.38600000000003,90.294,0.0,1
12263,49.34200000000001,90.566,0.0,1
12264,49.38600000000003,90.294,0.0,1
12265,49.46000000000003,90.44800000000004,0.0,1
12266,49.38600000000003,90.294,0.0,1
12267,49.46000000000003,90.44800000000004,0.0,1
12268,49.34200000000001,90.56200000000001,0.0,1
12269,49.47600000000003,90.45600000000002,0.0,1
12270,49.34200000000001,90.566,0.0,1
12271,49.34200000000001,90.566,0.0,1
12272,49.29600000000002,90.70200000000004,0.0,1
12273,49.45200000000003,90.59200000000004,0.0,1
12274,49.350000000000016,90.566,0.0,1
12275,49.34200000000001,90.56200000000001,0.0,1
12276,49.34200000000001,90.566,0.0,1
12277,49.29600000000002,90.70200000000004,0.0,1
12278,49.34200000000001,90.566,0.0,1
12279,49.34200000000001,90.56200000000001,0.0,1
12280,49.40000000000005,90.17000000000004,0.0,1
12281,49.34200000000001,90.566,0.0,1
12282,49.34200000000001,90.566,0.0,1
12283,49.34200000000001,90.566,0.0,1
12284,49.44400000000002,90.59200000000004,0.0,1
12285,49.44400000000002,90.59200000000004,0.0,1
12286,49.34200000000001,90.56200000000001,0.0,1
12287,49.34200000000001,90.56200000000001,0.0,1
12288,49.44400000000002,90.59200000000004,0.0,1
12289,49.384000000000036,90.31800000000004,0.0,1
12290,49.392000000000046,90.16800000000003,0.0,1
12291,49.42800000000002,90.58600000000004,0.0,1
12292,49.34200000000001,90.56200000000001,0.0,1
12293,49.350000000000016,90.566,0.0,1
12294,49.38600000000003,90.294,0.0,1
12295,49.34200000000001,90.56200000000001,0.0,1
12296,49.34200000000001,90.56200000000001,0.0,1
12297,49.29600000000002,90.70200000000004,0.0,1
12298,49.34200000000001,90.56200000000001,0.0,1
12299,49.34200000000001,90.56200000000001,0.0,1
12300,49.66800000000006,91.734,0.0,1
12301,49.79200000000011,92.346,0.0,1
12302,49.46000000000003,90.44800000000004,0.0,1
12303,49.34200000000001,90.56400000000002,0.0,1
12304,49.73800000000003,92.00400000000002,0.0,1
12305,49.34200000000001,90.56200000000001,0.0,1
12306,49.34200000000001,90.56200000000001,0.0,1
12307,49.34200000000001,90.56200000000001,0.0,1
12308,49.34200000000001,90.566,0.0,1
12309,49.34200000000001,90.566,0.0,1
12310,49.32600000000002,90.56000000000002,0.0,1
12311,49.34200000000001,90.566,0.0,1
12312,49.34200000000001,90.566,0.0,1
12313,49.34200000000001,90.566,0.0,1
12314,50.354000000000035,88.721,6.0,1
12315,49.45200000000003,90.59600000000002,0.0,1
12316,49.29600000000002,90.70200000000004,0.0,1
12317,49.29600000000002,90.70200000000004,0.0,1
12318,50.40000000000005,89.555,12.0,1
12319,49.45200000000003,90.594,0.0,1
12320,49.43600000000002,90.588,0.0,1
12321,49.38600000000003,90.294,0.0,1
12322,49.47600000000003,90.46000000000004,0.0,1
12323,49.34200000000001,90.56200000000001,0.0,1
12324,49.47600000000003,90.46000000000004,0.0,1
12325,49.45200000000003,90.594,0.0,1
12326,49.68400000000002,91.99600000000002,0.0,1
12327,50.23700000000004,87.57700000000001,6.0,1
12328,49.34200000000001,90.566,0.0,1
12329,49.47600000000003,90.46200000000003,0.0,1
12330,50.20000000000004,90.26899999999999,0.0,1
12331,49.47600000000003,90.46200000000003,0.0,1
12332,49.70000000000002,91.99600000000002,0.0,1
12333,49.82600000000002,85.01800000000003,0.0,1
12334,49.75200000000004,92.00200000000002,0.0,1
12335,50.253000000000036,88.03300000000002,6.0,1
12336,49.82600000000002,84.86600000000004,0.0,1
12337,49.20000000000001,80.34000000000009,0.0,1
12338,49.20000000000001,80.34000000000009,0.0,1
12339,49.34200000000001,90.566,0.0,1
12340,49.20000000000001,80.34000000000009,0.0,1
12341,49.392000000000046,90.16800000000003,0.0,1
12342,49.29600000000002,90.70200000000004,0.0,1
12343,49.392000000000046,90.16800000000003,0.0,1
12344,49.424000000000035,90.17400000000004,0.0,1
12345,49.424000000000035,90.17400000000004,0.0,1
12346,49.424000000000035,90.17400000000004,0.0,1
12347,49.424000000000035,90.17400000000004,0.0,1
12348,49.424000000000035,90.17400000000004,0.0,1
12349,49.03,77.9080000000001,0.0,1
12350,49.392000000000046,90.16800000000003,0.0,1
12351,49.392000000000046,90.16800000000003,0.0,1
12352,49.424000000000035,90.17400000000004,0.0,1
12353,49.47200000000005,90.03400000000003,0.0,1
12354,49.688000000000066,91.72,0.0,1
12355,49.664000000000065,91.56400000000002,0.0,1
12356,49.640000000000065,91.41200000000002,0.0,1
12357,49.624000000000066,91.56000000000004,0.0,1
12358,49.34200000000001,90.56400000000002,0.0,1
12359,49.640000000000065,91.41200000000002,0.0,1
12360,49.640000000000065,91.41200000000002,0.0,1
12361,49.640000000000065,91.41200000000002,0.0,1
12362,49.44000000000005,90.17800000000004,0.0,1
12363,49.44000000000005,90.17800000000004,0.0,1
12364,49.640000000000065,91.41200000000002,0.0,1
12365,49.63200000000007,91.41200000000002,0.0,1
12366,49.44000000000005,90.17800000000004,0.0,1
12367,49.432000000000045,90.17600000000002,0.0,1
12368,49.432000000000045,90.17400000000004,0.0,1
12369,49.0,77.60400000000013,0.0,1
12370,49.0,77.75600000000013,0.0,1
12371,39.61599999999999,62.33200000000009,0.0,1
12372,39.61599999999999,62.33200000000009,0.0,1
12373,49.40000000000005,90.16800000000003,0.0,1
12374,49.40000000000005,90.16800000000003,0.0,1
12375,49.40000000000005,90.16800000000003,0.0,1
12376,49.34200000000001,90.566,0.0,1
12377,49.73000000000002,92.00200000000002,0.0,1
12378,49.78200000000003,92.154,0.0,1
12379,50.14400000000003,86.64000000000001,0.0,1
12380,49.84000000000001,84.41000000000005,0.0,1
12381,49.70000000000002,91.99600000000002,0.0,1
12382,50.17800000000002,86.96300000000002,0.0,1
12383,49.70000000000002,91.99600000000002,0.0,1
12384,49.47600000000003,90.46000000000004,0.0,1
12385,49.47600000000003,90.46200000000003,0.0,1
12386,49.70000000000002,91.99600000000002,0.0,1
12387,49.70000000000002,91.99600000000002,0.0,1
12388,49.70000000000002,91.99600000000002,0.0,1
12389,49.918000000000035,92.462,0.0,1
12390,49.70000000000002,91.99600000000002,0.0,1
12391,49.38600000000003,90.294,0.0,1
12392,49.34200000000001,90.566,0.0,1
12393,49.47600000000003,90.46000000000004,0.0,1
12394,49.47600000000003,90.46000000000004,0.0,1
12395,49.38600000000003,90.294,0.0,1
12396,49.34200000000001,90.56200000000001,0.0,1
12397,49.46000000000003,90.44800000000004,0.0,1
12398,49.46000000000003,90.44800000000004,0.0,1
12399,49.34200000000001,90.566,0.0,1
12400,49.43600000000002,90.588,0.0,1
12401,49.34200000000001,90.566,0.0,1
12402,49.676000000000066,91.73600000000002,0.0,1
12403,49.676000000000066,91.73600000000002,0.0,1
12404,49.29600000000002,90.70200000000004,0.0,1
12405,49.45200000000003,90.59200000000004,0.0,1
12406,49.660000000000046,91.58,0.0,1
12407,49.43600000000002,90.588,0.0,1
12408,49.29600000000002,90.70200000000004,0.0,1
12409,49.676000000000066,91.73600000000002,0.0,1
12410,49.676000000000066,91.73600000000002,0.0,1
12411,49.660000000000046,91.58,0.0,1
12412,49.34200000000001,90.56200000000001,0.0,1
12413,49.42800000000002,90.58600000000004,0.0,1
12414,49.43600000000002,90.588,0.0,1
12415,49.34200000000001,90.566,0.0,1
12416,49.45200000000003,90.59200000000004,0.0,1
12417,49.46000000000003,90.59600000000002,0.0,1
12418,49.34200000000001,90.566,0.0,1
12419,49.66800000000006,91.734,0.0,1
12420,49.66800000000006,91.734,0.0,1
12421,49.46000000000003,90.59600000000002,0.0,1
12422,49.32600000000002,90.71000000000002,0.0,1
12423,49.34200000000001,90.56400000000002,0.0,1
12424,49.38600000000003,90.294,0.0,1
12425,49.46000000000003,90.44800000000004,0.0,1
12426,49.46000000000003,90.44800000000004,0.0,1
12427,49.46000000000003,90.44800000000004,0.0,1
12428,49.46000000000003,90.44800000000004,0.0,1
12429,49.47600000000003,90.45800000000004,0.0,1
12430,49.47600000000003,90.45800000000004,0.0,1
12431,49.47600000000003,90.45800000000004,0.0,1
12432,49.47600000000003,90.46000000000004,0.0,1
12433,49.47600000000003,90.46000000000004,0.0,1
12434,49.29600000000002,90.70200000000004,0.0,1
12435,49.47600000000003,90.46000000000004,0.0,1
12436,49.70000000000002,91.99600000000002,0.0,1
12437,49.70000000000002,91.99600000000002,0.0,1
12438,49.350000000000016,90.566,0.0,1
12439,49.34200000000001,90.56200000000001,0.0,1
12440,49.34200000000001,90.566,0.0,1
12441,49.34200000000001,90.566,0.0,1
12442,49.34200000000001,90.56200000000001,0.0,1
12443,49.34200000000001,90.56200000000001,0.0,1
12444,49.34200000000001,90.56200000000001,0.0,1
12445,49.34200000000001,90.56200000000001,0.0,1
12446,49.34200000000001,90.56200000000001,0.0,1
12447,49.32600000000002,90.56000000000002,0.0,1
12448,49.70000000000002,91.99600000000002,0.0,1
12449,49.70000000000002,91.99600000000002,0.0,1
12450,49.34200000000001,90.56200000000001,0.0,1
12451,50.22600000000003,86.95000000000002,0.0,1
12452,49.70000000000002,91.99600000000002,0.0,1
12453,49.48400000000003,90.46200000000003,0.0,1
12454,49.70000000000002,91.99600000000002,0.0,1
12455,49.34200000000001,90.56200000000001,0.0,1
12456,50.22600000000003,86.95000000000002,0.0,1
12457,49.34200000000001,90.566,0.0,1
12458,49.70000000000002,91.99600000000002,0.0,1
12459,49.70000000000002,91.99600000000002,0.0,1
12460,49.70000000000002,91.99600000000002,0.0,1
12461,49.70000000000002,91.99600000000002,0.0,1
12462,49.70000000000002,91.99600000000002,0.0,1
12463,50.21800000000004,89.12900000000002,0.0,1
12464,50.253000000000036,88.185,6.0,1
12465,50.21800000000004,89.12900000000002,0.0,1
12466,49.34200000000001,90.56200000000001,0.0,1
12467,50.23700000000004,87.57700000000001,6.0,1
12468,49.78200000000003,92.154,0.0,1
12469,50.13800000000002,86.65900000000002,0.0,1
12470,49.78200000000003,92.154,0.0,1
12471,49.350000000000016,90.566,0.0,1
12472,49.84000000000001,84.41000000000005,0.0,1
12473,49.34200000000001,90.566,0.0,1
12474,49.84000000000001,84.41000000000005,0.0,1
12475,49.78200000000003,92.154,0.0,1
12476,49.78200000000003,92.154,0.0,1
12477,49.78200000000003,92.154,0.0,1
12478,49.78200000000003,92.154,0.0,1
12479,49.75200000000004,92.00200000000002,0.0,1
12480,49.918000000000035,92.462,0.0,1
12481,49.78200000000003,92.154,0.0,1
12482,49.78200000000003,92.154,0.0,1
12483,49.78200000000003,92.154,0.0,1
12484,49.84000000000001,84.41000000000005,0.0,1
12485,49.84000000000001,84.41000000000005,0.0,1
12486,49.34200000000001,90.566,0.0,1
12487,49.34200000000001,90.56200000000001,0.0,1
12488,49.34200000000001,90.566,0.0,1
12489,49.34200000000001,90.56200000000001,0.0,1
12490,49.350000000000016,90.566,0.0,1
12491,49.34200000000001,90.566,0.0,1
12492,49.70000000000002,91.99600000000002,0.0,1
12493,50.22600000000003,86.95000000000002,0.0,1
12494,49.48400000000003,90.46200000000003,0.0,1
12495,49.70000000000002,91.99600000000002,0.0,1
12496,49.48400000000003,90.46200000000003,0.0,1
12497,49.70000000000002,91.99600000000002,0.0,1
12498,49.34200000000001,90.56200000000001,0.0,1
12499,49.70000000000002,91.99600000000002,0.0,1
12500,49.34200000000001,90.566,0.0,1
12501,49.47600000000003,90.46000000000004,0.0,1
12502,49.38600000000003,90.294,0.0,1
12503,49.47600000000003,90.46000000000004,0.0,1
12504,49.32600000000002,90.56000000000002,0.0,1
12505,50.270000000000046,91.06200000000001,6.0,1
12506,49.47600000000003,90.46000000000004,0.0,1
12507,49.800000000000104,92.5,0.0,1
12508,49.47600000000003,90.46000000000004,0.0,1
12509,49.47600000000003,90.46000000000004,0.0,1
12510,49.47600000000003,90.46000000000004,0.0,1
12511,49.47600000000003,90.46000000000004,0.0,1
12512,49.47600000000003,90.45800000000004,0.0,1
12513,49.44400000000002,90.59000000000002,0.0,1
12514,49.38600000000003,90.294,0.0,1
12515,49.38600000000003,90.294,0.0,1
12516,49.46000000000003,90.44800000000004,0.0,1
12517,50.20000000000004,90.26899999999999,0.0,1
12518,50.20600000000004,89.794,0.0,1
12519,50.20600000000004,89.794,0.0,1
12520,50.26400000000003,87.55800000000004,6.0,1
12521,50.20600000000004,89.794,0.0,1
12522,50.204000000000036,89.14800000000002,0.0,1
12523,50.26400000000003,87.55800000000004,6.0,1
12524,49.70000000000002,91.99600000000002,0.0,1
12525,49.70000000000002,91.99600000000002,0.0,1
12526,49.46800000000003,90.45400000000004,0.0,1
12527,49.34200000000001,90.56200000000001,0.0,1
12528,49.47600000000003,90.45600000000002,0.0,1
12529,49.47600000000003,90.46000000000004,0.0,1
12530,49.47600000000003,90.45600000000002,0.0,1
12531,49.47600000000003,90.45600000000002,0.0,1
12532,49.34200000000001,90.56200000000001,0.0,1
12533,49.34200000000001,90.56200000000001,0.0,1
12534,49.34200000000001,90.566,0.0,1
12535,49.34200000000001,90.566,0.0,1
12536,49.34200000000001,90.56200000000001,0.0,1
12537,49.38600000000003,90.294,0.0,1
12538,49.34200000000001,90.56200000000001,0.0,1
12539,49.34200000000001,90.56200000000001,0.0,1
12540,49.34200000000001,90.56200000000001,0.0,1
12541,49.34200000000001,90.56200000000001,0.0,1
12542,49.34200000000001,90.566,0.0,1
12543,49.34200000000001,90.566,0.0,1
12544,49.34200000000001,90.566,0.0,1
12545,49.46800000000003,90.45200000000004,0.0,1
12546,49.34200000000001,90.566,0.0,1
12547,49.34200000000001,90.566,0.0,1
12548,49.350000000000016,90.566,0.0,1
12549,49.34200000000001,90.566,0.0,1
12550,49.34200000000001,90.566,0.0,1
12551,49.34200000000001,90.566,0.0,1
12552,49.44000000000005,90.17800000000004,0.0,1
12553,49.34200000000001,90.56200000000001,0.0,1
12554,49.424000000000035,90.17400000000004,0.0,1
12555,49.34200000000001,90.566,0.0,1
12556,49.34200000000001,90.566,0.0,1
12557,49.350000000000016,90.566,0.0,1
12558,49.34200000000001,90.56400000000002,0.0,1
12559,49.34200000000001,90.56400000000002,0.0,1
12560,49.38600000000003,90.29600000000002,0.0,1
12561,49.38600000000003,90.294,0.0,1
12562,49.34200000000001,90.56200000000001,0.0,1
12563,49.34200000000001,90.56400000000002,0.0,1
12564,49.34200000000001,90.56200000000001,0.0,1
12565,49.70600000000007,91.417,0.0,1
12566,49.34200000000001,90.56200000000001,0.0,1
12567,49.75200000000004,92.00200000000002,0.0,1
12568,49.70000000000002,91.99600000000002,0.0,1
12569,49.692000000000036,91.99600000000002,0.0,1
12570,49.70000000000002,91.99600000000002,0.0,1
12571,49.34200000000001,90.56200000000001,0.0,1
12572,49.47600000000003,90.46000000000004,0.0,1
12573,49.47600000000003,90.45600000000002,0.0,1
12574,49.46000000000003,90.44800000000004,0.0,1
12575,49.68400000000007,91.719,0.0,1
12576,49.350000000000016,90.566,0.0,1
12577,49.45200000000003,90.59600000000002,0.0,1
12578,49.47600000000003,90.46000000000004,0.0,1
12579,49.40800000000005,90.17000000000004,0.0,1
12580,49.34200000000001,90.56200000000001,0.0,1
12581,49.78200000000003,92.154,0.0,1
12582,49.29600000000002,90.70200000000004,0.0,1
12583,49.692000000000036,91.99600000000002,0.0,1
12584,49.34200000000001,90.56200000000001,0.0,1
12585,49.34200000000001,90.566,0.0,1
12586,49.34200000000001,90.566,0.0,1
12587,49.34200000000001,90.566,0.0,1
12588,49.34200000000001,90.566,0.0,1
12589,49.384000000000036,90.31400000000002,0.0,1
12590,49.68400000000002,91.99600000000002,0.0,1
12591,49.91000000000002,92.46000000000002,0.0,1
12592,49.384000000000036,90.31400000000002,0.0,1
12593,49.91000000000002,92.46000000000002,0.0,1
12594,49.918000000000035,92.462,0.0,1
12595,49.44000000000005,90.17800000000004,0.0,1
12596,49.424000000000035,90.17400000000004,0.0,1
12597,49.40800000000005,90.17000000000004,0.0,1
12598,49.70000000000002,91.99600000000002,0.0,1
12599,49.384000000000036,90.31400000000002,0.0,1
12600,49.692000000000036,91.99600000000002,0.0,1
12601,49.384000000000036,90.31400000000002,0.0,1
12602,49.918000000000035,92.462,0.0,1
12603,49.918000000000035,92.462,0.0,1
12604,49.34200000000001,90.566,0.0,1
12605,49.40000000000005,90.16800000000003,0.0,1
12606,49.91000000000002,92.46000000000002,0.0,1
12607,49.918000000000035,92.46000000000002,0.0,1
12608,49.392000000000046,90.16800000000003,0.0,1
12609,49.78200000000003,92.154,0.0,1
12610,49.73800000000003,92.00400000000002,0.0,1
12611,49.918000000000035,92.462,0.0,1
12612,49.73800000000003,92.00400000000002,0.0,1
12613,50.204000000000036,88.04600000000002,0.0,1
12614,49.70000000000002,91.99600000000002,0.0,1
12615,49.70000000000002,91.99600000000002,0.0,1
12616,49.70000000000002,91.99600000000002,0.0,1
12617,50.39200000000003,89.12200000000001,12.0,1
12618,49.70000000000002,91.99800000000003,0.0,1
12619,49.68400000000002,91.99600000000002,0.0,1
12620,49.80200000000005,92.329,0.0,1
12621,49.48400000000003,90.46200000000003,0.0,1
12622,49.47600000000003,90.46200000000003,0.0,1
12623,49.47600000000003,90.46000000000004,0.0,1
12624,49.73800000000003,92.00400000000002,0.0,1
12625,49.47600000000003,90.46200000000003,0.0,1
12626,49.34200000000001,90.56200000000001,0.0,1
12627,49.34200000000001,90.56200000000001,0.0,1
12628,49.45200000000003,90.59600000000002,0.0,1
12629,49.38600000000003,90.294,0.0,1
12630,49.47600000000003,90.46000000000004,0.0,1
12631,49.47600000000003,90.46000000000004,0.0,1
12632,49.46000000000003,90.44800000000004,0.0,1
12633,49.350000000000016,90.566,0.0,1
12634,49.350000000000016,90.566,0.0,1
12635,49.800000000000104,92.5,0.0,1
12636,49.800000000000104,92.5,0.0,1
12637,49.800000000000104,92.5,0.0,1
12638,49.800000000000104,92.5,0.0,1
12639,49.800000000000104,92.5,0.0,1
12640,49.70600000000007,91.417,0.0,1
12641,49.46000000000003,90.44800000000004,0.0,1
12642,49.38600000000003,90.294,0.0,1
12643,49.38600000000003,90.294,0.0,1
12644,50.204000000000036,88.04600000000002,0.0,1
12645,49.47600000000003,90.45600000000002,0.0,1
12646,49.45200000000003,90.594,0.0,1
12647,49.34200000000001,90.566,0.0,1
12648,49.34200000000001,90.566,0.0,1
12649,49.34200000000001,90.566,0.0,1
12650,49.46000000000003,90.59600000000002,0.0,1
12651,49.34200000000001,90.56200000000001,0.0,1
12652,49.34200000000001,90.566,0.0,1
12653,49.34200000000001,90.56200000000001,0.0,1
12654,49.34200000000001,90.56200000000001,0.0,1
12655,49.46000000000003,90.44800000000004,0.0,1
12656,49.34200000000001,90.566,0.0,1
12657,49.34200000000001,90.566,0.0,1
12658,49.34200000000001,90.566,0.0,1
12659,49.34200000000001,90.56400000000002,0.0,1
12660,49.34200000000001,90.566,0.0,1
12661,49.350000000000016,90.566,0.0,1
12662,49.75600000000002,84.25000000000004,5.0,1
12663,49.75600000000002,84.25000000000004,5.0,1
12664,49.350000000000016,90.566,0.0,1
12665,49.66800000000006,91.734,0.0,1
12666,49.66800000000006,91.734,0.0,1
12667,49.29600000000002,90.70200000000004,0.0,1
12668,49.34200000000001,90.566,0.0,1
12669,49.34200000000001,90.566,0.0,1
12670,49.46000000000003,90.44800000000004,0.0,1
12671,49.34200000000001,90.566,0.0,1
12672,49.34200000000001,90.56200000000001,0.0,1
12673,49.34200000000001,90.566,0.0,1
12674,49.34200000000001,90.566,0.0,1
12675,49.34200000000001,90.566,0.0,1
12676,49.34200000000001,90.566,0.0,1
12677,49.392000000000046,90.16800000000003,0.0,1
12678,49.34200000000001,90.566,0.0,1
12679,49.34200000000001,90.566,0.0,1
12680,49.34200000000001,90.566,0.0,1
12681,49.34200000000001,90.566,0.0,1
12682,49.34200000000001,90.566,0.0,1
12683,49.40000000000005,90.16800000000003,0.0,1
12684,49.392000000000046,90.16800000000003,0.0,1
12685,49.34200000000001,90.566,0.0,1
12686,49.34200000000001,90.566,0.0,1
12687,49.392000000000046,90.16800000000003,0.0,1
12688,49.34200000000001,90.566,0.0,1
12689,49.34200000000001,90.566,0.0,1
12690,49.34200000000001,90.566,0.0,1
12691,49.34200000000001,90.566,0.0,1
12692,49.34200000000001,90.566,0.0,1
12693,49.392000000000046,90.16800000000003,0.0,1
12694,49.46000000000003,90.45000000000002,0.0,1
12695,49.40000000000005,90.16800000000003,0.0,1
